cif_id,avg_connect_v
180011,4.705711364746094
180012,4.7476372718811035
180013,5.278963565826416
180031,5.906179904937744
18004,3.645366668701172
18012,2.8482260704040527
18019,5.563326835632324
18020,6.101616382598877
180289,4.299943923950195
180318,3.7814624309539795
180319,5.425860404968262
180469,2.920912742614746
180470,2.9086129665374756
180507,4.3169779777526855
180730,4.881453514099121
18096,2.6792056560516357
181261,3.8511364459991455
18152,4.451873779296875
18173,4.2474894523620605
182024,2.364000082015991
182026,1.1955000162124634
182027,1.201799988746643
182028,1.2093000411987305
182034,2.6389787197113037
182035,3.9762566089630127
182036,2.182020664215088
182370,10.0
182868,6.274781227111816
182954,5.911129951477051
182955,5.938141345977783
182956,5.955394744873047
182957,5.974910736083984
182958,5.99782133102417
182959,4.030508518218994
182960,6.010690689086914
182961,4.268524646759033
182962,2.9916274547576904
182963,4.345106601715088
182964,3.0009610652923584
182966,7.87934684753418
18313,3.5942494869232178
183434,6.428940296173096
183607,2.574474811553955
183656,10.0
183669,6.023481845855713
183670,6.032764434814453
183671,6.04791784286499
183672,6.056018352508545
183673,6.065600872039795
183674,6.078357696533203
183675,6.091156005859375
183676,6.102314472198486
183677,6.115666389465332
183678,6.12449312210083
183684,2.6199467182159424
183685,2.625120162963867
183692,6.941100597381592
183930,4.741840839385986
184088,6.022003173828125
184230,2.4877285957336426
184283,2.9357690811157227
184284,2.935077428817749
184285,2.9352757930755615
184286,2.929013967514038
184287,2.932466745376587
184288,2.9280202388763428
184289,2.9305200576782227
184290,2.9298253059387207
184291,2.9282641410827637
184292,2.9275994300842285
184337,5.2391581535339355
184917,6.736105918884277
185384,6.519460678100586
185390,7.800602436065674
185539,2.5217783451080322
185540,2.4854345321655273
185587,3.617907762527466
185703,4.8495192527771
185704,4.848184585571289
185705,4.852138519287109
186158,6.330748081207275
186453,4.54985237121582
186454,10.0
186455,10.0
186456,10.0
186848,4.183059215545654
186849,4.4180073738098145
186850,4.152829170227051
186900,5.404417037963867
186995,7.901211738586426
187060,5.595818519592285
187730,5.785224437713623
187731,10.0
187751,6.4017109870910645
188009,4.676135063171387
188423,3.6147899627685547
188427,3.617907762527466
188428,3.6404244899749756
188493,3.118000030517578
188777,7.64300012588501
188778,7.7754998207092285
188779,7.6407999992370605
188886,3.564746379852295
188887,3.591254949569702
189812,8.088339805603027
189813,8.011248588562012
189825,6.359877586364746
190006,2.807370901107788
19023,3.56876802444458
19024,3.6352360248565674
190654,6.253427028656006
190655,5.796167850494385
190656,6.523181438446045
190657,6.407077312469482
190773,4.74654483795166
190875,6.087435722351074
191135,2.4319355487823486
191136,2.3496999740600586
191310,7.035799980163574
191311,4.3161163330078125
191528,2.628955602645874
191542,2.460836410522461
191891,2.0066676139831543
192162,7.755673885345459
192186,5.50600004196167
192496,5.552914142608643
192544,3.9369125366210938
193032,3.316964626312256
193033,3.2346065044403076
193034,3.235304117202759
193035,3.25706148147583
193036,3.229414224624634
193037,3.2608697414398193
193038,3.257686138153076
193039,3.2645809650421143
193040,3.315990447998047
193041,3.3734381198883057
193181,5.857275009155273
193292,5.900382041931152
193293,5.900382041931152
193294,5.900382041931152
193295,5.900382041931152
193296,5.900382041931152
193297,5.900382041931152
193298,5.9005231857299805
193299,5.9005231857299805
193300,5.900664806365967
193301,5.900947570800781
193302,5.900947570800781
193303,5.901230335235596
193304,5.90151309967041
193305,5.901937484741211
193306,5.902220249176025
193307,5.902644634246826
193308,5.903069019317627
193309,5.903351783752441
193310,5.903776168823242
193311,5.904341697692871
193312,5.9049072265625
193313,5.905331611633301
193314,5.905755996704102
193315,5.906604290008545
193316,5.907028675079346
193317,5.907876968383789
193318,5.908866882324219
193319,5.909857273101807
193320,5.9109883308410645
193440,7.022900104522705
193441,4.300798416137695
193755,3.054919481277466
193768,4.110799789428711
193769,4.359751224517822
193770,5.491524696350098
193803,2.915196418762207
193838,2.906937837600708
193947,3.718527317047119
194072,7.03875207901001
194284,6.446468353271484
194332,5.910140037536621
194333,5.910563945770264
194605,5.423769950866699
195129,7.959330081939697
195182,2.4544315338134766
195615,4.920013427734375
195621,8.679295539855957
195622,8.69862174987793
195623,8.709400177001953
195624,8.73583984375
195625,8.752223014831543
195819,5.022385120391846
196425,2.476646900177002
196467,2.8228824138641357
196468,2.963200092315674
196726,4.200214385986328
196727,4.226377010345459
196807,2.585085868835449
196932,2.8610000610351562
197052,4.526897430419922
197372,4.060914039611816
197762,6.768599987030029
197763,6.986999988555908
198097,2.8469533920288086
20012,2.588599920272827
200128,5.331761837005615
200164,6.988676071166992
20031,3.2004001140594482
20032,3.751627206802368
200356,6.156719207763672
200369,4.334000110626221
200401,5.751587390899658
200524,5.264719486236572
200534,4.693403720855713
200615,6.282296657562256
200623,5.413310527801514
200624,5.405101299285889
200669,5.902065753936768
200709,6.188000202178955
200874,2.868025064468384
200891,3.082961082458496
200946,10.0
20095,9.670247077941895
200980,3.947352886199951
200981,3.961212158203125
200984,4.162171840667725
201079,3.8386473655700684
201117,3.5350000858306885
20112,7.960483074188232
201138,5.589643955230713
201456,10.0
201457,10.0
201623,3.497499942779541
201816,5.388568878173828
201817,5.060984134674072
201896,5.238827705383301
20191,5.088693618774414
201935,6.311695575714111
202,6.249006271362305
202071,5.994805812835693
20208,3.1573612689971924
202115,4.809250354766846
202116,4.017200469970703
202200,7.122192859649658
202308,7.796910762786865
202326,2.906015396118164
202439,6.913700580596924
202489,5.665339469909668
202538,4.409282684326172
202539,4.385415077209473
202560,6.561185359954834
202622,7.131400108337402
202623,7.131400108337402
202631,2.7024996280670166
202632,2.595099925994873
202641,4.6996331214904785
202642,5.685999870300293
202648,4.041811466217041
202660,5.399467468261719
202743,3.6578633785247803
202862,3.9504001140594482
202863,8.523842811584473
202897,4.3043622970581055
202990,8.442632675170898
203008,4.595977306365967
203009,10.0
203030,2.6289446353912354
203031,2.8128514289855957
203032,4.257761478424072
203033,4.578524112701416
203063,4.4346747398376465
203065,7.17476224899292
203085,3.1026957035064697
203174,5.0122199058532715
203217,5.406465530395508
20434,4.052906513214111
20547,8.649181365966797
20550,10.0
20577,7.21205997467041
20835,5.1097612380981445
20851,5.238827705383301
20852,5.238827705383301
21032,4.3653645515441895
21053,3.0579934120178223
22010,5.5362548828125
22011,5.542082786560059
22012,5.546382427215576
22013,5.550023555755615
22014,3.702399969100952
22015,3.690999984741211
22402,2.305000066757202
230105,4.316500186920166
230106,7.044400215148926
230107,10.0
23017,3.1177446842193604
23041,2.677767515182495
23042,2.677767515182495
2319,2.998929977416992
23406,3.555277109146118
23407,3.6440088748931885
2342,7.2518510818481445
23451,7.900000095367432
23549,7.599729537963867
23552,5.930850028991699
23554,3.0869452953338623
236145,3.6147899627685547
23620,5.737924575805664
23621,5.994927883148193
236294,5.040688991546631
23634,2.413837432861328
236452,7.355340480804443
236453,7.78070592880249
236454,7.8340840339660645
236888,4.758757591247559
236889,4.737496852874756
236957,2.710858106613159
237063,5.404171943664551
23723,3.3080685138702393
23746,2.8475189208984375
23747,2.852855682373047
23748,2.6386919021606445
237635,3.3770999908447266
237658,7.799857139587402
237729,4.85465669631958
237944,3.038177251815796
237945,3.0579991340637207
237946,3.0161070823669434
237947,3.040112257003784
238091,9.596004486083984
23815,3.0908496379852295
238295,10.0
238600,2.40939998626709
238601,2.6173999309539795
238602,1.9684699773788452
238603,2.895575761795044
238685,2.482597827911377
238686,2.6811599731445312
238687,2.6372625827789307
238688,2.480551242828369
238689,2.4685912132263184
238690,2.517076253890991
238691,2.4579625129699707
238692,2.4458980560302734
238693,2.4605705738067627
23876,4.309389591217041
239000,4.1528096199035645
239148,7.815947532653809
239149,10.0
23924,5.4306960105896
239278,3.304047107696533
239279,3.3060500621795654
239280,3.3042614459991455
23936,9.10339641571045
239604,5.223376750946045
239629,5.433595180511475
239630,5.494694709777832
239721,7.515838146209717
239792,1.084159016609192
239793,10.0
239794,4.770135879516602
239795,6.486084938049316
239962,3.409027099609375
239975,5.886507987976074
239976,5.963351249694824
239977,5.978793144226074
239978,5.9883294105529785
239979,5.967460632324219
239980,5.970832347869873
2403,2.92808198928833
24051,4.687283515930176
240676,5.016110420227051
240700,4.709901809692383
240704,1.875
240749,2.683293104171753
240861,2.751431703567505
240986,10.0
241234,3.808673620223999
241300,3.1662919521331787
241301,3.1732375621795654
241421,4.316972732543945
241422,7.050000190734863
24143,2.4363999366760254
241439,4.284800052642822
24146,3.0273609161376953
241475,2.2837321758270264
241493,6.292699813842773
241494,6.308199882507324
241495,6.293600082397461
241866,4.722799777984619
241922,6.744601726531982
242169,6.3491997718811035
242170,3.5095109939575195
242228,8.073965072631836
243529,5.1799750328063965
243567,5.0963029861450195
243736,10.0
243879,5.083467483520508
243880,7.513199806213379
243885,9.570690155029297
243886,9.590065002441406
243915,6.180857181549072
243929,4.2088212966918945
243971,5.432538986206055
243972,4.734105110168457
244127,5.274689674377441
244236,2.9439001083374023
244622,5.681200981140137
244690,10.0
244720,7.862770080566406
244734,7.031700134277344
244735,7.0447998046875
244736,7.1727519035339355
244738,10.0
245129,6.115142822265625
245280,3.6665000915527344
245281,3.6547999382019043
245282,3.7283999919891357
245283,3.526599884033203
245284,3.555000066757202
245285,3.5439999103546143
245286,3.538599967956543
245287,3.530900001525879
245288,3.5239999294281006
245289,3.504499912261963
245290,3.621999979019165
245516,8.095000267028809
245527,4.3985371589660645
245641,2.4629273414611816
245651,7.422558784484863
245652,5.856814861297607
245706,5.676199913024902
245934,2.2962844371795654
245935,2.2371482849121094
24596,2.7172272205352783
24600,2.7208926677703857
246302,3.2574925422668457
246308,5.241768836975098
246816,2.7054946422576904
246817,2.6237599849700928
246859,3.590322494506836
247255,2.5956809520721436
247256,2.5901763439178467
247257,2.6502695083618164
247258,2.6398026943206787
247259,5.910563945770264
247818,5.404417037963867
247979,4.7136616706848145
248115,3.9295337200164795
248116,5.662930488586426
248118,6.132728576660156
248309,4.763722896575928
248310,4.771612167358398
248311,4.769227981567383
248343,3.6881368160247803
248414,3.1572656631469727
248415,3.2431693077087402
24888,5.566452503204346
24896,1.8243999481201172
24897,1.8215999603271484
24908,5.3069047927856445
249872,3.9368932247161865
249873,3.9983794689178467
250003,4.200358867645264
250066,2.3238768577575684
25022,5.615686416625977
250297,3.306999921798706
250410,3.0119502544403076
250460,3.7079150676727295
250567,6.7084550857543945
250748,4.756532192230225
250749,4.808449745178223
250800,4.320139408111572
250801,4.291430950164795
250860,5.922384262084961
250868,6.286561489105225
25105,6.493330478668213
251074,2.872648000717163
251155,9.069816589355469
2512,3.290191888809204
251418,6.334927082061768
251419,6.326099395751953
251420,6.350167751312256
251421,6.350411415100098
251422,6.3289594650268555
251423,6.307794570922852
251424,6.280426502227783
251425,6.317866325378418
251426,6.293320655822754
251594,3.530400037765503
251656,5.226246356964111
251863,5.634756088256836
251864,5.229972839355469
252036,3.564967393875122
252037,3.6210458278656006
252038,3.730440855026245
252039,3.5339345932006836
252040,3.6384804248809814
252041,3.632988214492798
252166,5.950014114379883
252185,6.111508846282959
252215,3.1356565952301025
252219,2.941988468170166
252226,3.2831592559814453
252308,2.9138734340667725
252578,3.8695666790008545
252841,6.386824607849121
252877,9.593178749084473
252981,5.506814479827881
253007,4.737947940826416
253046,6.3418965339660645
253056,2.617288589477539
25307,5.702400207519531
25308,3.0515387058258057
25310,3.3914999961853027
25320,6.025568008422852
25322,6.491044521331787
25323,6.52340841293335
253240,5.199052810668945
253241,5.242645740509033
253242,5.269896984100342
253243,5.19914436340332
25327,6.916992664337158
25328,6.963845729827881
253338,4.933815956115723
253339,3.971306324005127
253356,5.483432292938232
25349,3.9293923377990723
253684,5.9937028884887695
253685,10.0
253686,9.887832641601562
253687,10.0
25385,8.98900032043457
253894,5.5593743324279785
253895,2.9537994861602783
253896,2.9361045360565186
253897,6.446438312530518
253898,6.467253684997559
253899,5.336379051208496
253900,5.43385648727417
253941,6.020999908447266
253965,8.69041633605957
254044,3.8703999519348145
254107,4.972158908843994
254205,6.500202178955078
254209,5.485527515411377
254406,4.918258190155029
254414,9.589658737182617
254683,6.293133735656738
254737,3.053093194961548
254974,4.318050861358643
254975,5.944108009338379
25515,3.0377306938171387
25530,2.636056423187256
255464,4.508229732513428
255465,3.2142317295074463
255466,3.2463181018829346
255467,3.281899929046631
255468,3.4378347396850586
25565,2.2483081817626953
25566,2.286959171295166
255747,4.2947001457214355
255748,4.2895002365112305
255749,4.285999774932861
255750,4.298500061035156
255775,5.918325424194336
2558,5.147013187408447
25582,2.3589999675750732
25583,2.424999952316284
25584,2.403599977493286
25585,2.3380000591278076
25586,2.380000114440918
25587,2.374000072479248
2559,4.908989906311035
25590,4.148919582366943
255945,7.5561203956604
256029,3.6438024044036865
256076,6.874172687530518
256228,4.756080627441406
256229,4.77323055267334
256732,9.317298889160156
257005,4.228614330291748
257006,4.201674938201904
257007,4.20650053024292
257008,4.211374759674072
257009,4.21145486831665
257010,4.204873085021973
257011,4.212520599365234
257012,4.202560901641846
257013,4.22153902053833
257014,3.0703771114349365
257015,3.0756478309631348
257016,4.21610164642334
257017,3.0779409408569336
25705,3.02972412109375
257128,8.664935111999512
257129,8.67404556274414
257130,8.682703018188477
257131,8.696944236755371
257132,8.717290878295898
257133,8.740835189819336
257190,3.377387046813965
257309,3.61444354057312
257372,2.3076999187469482
257375,6.9344000816345215
257376,6.740600109100342
257377,6.517199993133545
257378,6.330999851226807
257379,5.996099948883057
257380,5.934100151062012
257439,3.0392277240753174
257440,3.09004545211792
257464,4.060956001281738
25752,3.093337059020996
257550,2.9404327869415283
25759,1.8734227418899536
257739,4.91096305847168
257740,4.94373083114624
257741,5.072757244110107
257819,3.1374244689941406
257820,3.148578643798828
257946,3.649273633956909
257947,3.5359699726104736
257948,3.70662522315979
25816,3.1960086822509766
258187,2.705885410308838
258641,5.152110576629639
258955,2.9763360023498535
258978,4.185051441192627
258979,4.151432991027832
259020,7.118819236755371
259172,3.4413599967956543
259200,2.770869016647339
259201,2.927422046661377
259202,3.0892081260681152
259203,3.2310538291931152
259204,3.3259475231170654
259205,2.7606866359710693
259206,2.8144264221191406
259207,2.918653964996338
259208,3.0684192180633545
259209,3.1678383350372314
259210,3.219174385070801
259211,3.262873649597168
259212,3.313007354736328
259221,4.218540191650391
259898,4.114231109619141
260011,5.425007343292236
260259,4.714757919311523
260277,5.992556571960449
260280,4.994713306427002
26047,5.8780293464660645
260590,3.0222558975219727
260591,4.816119194030762
260681,3.9264585971832275
260682,3.9601171016693115
261177,5.6358184814453125
261235,2.9294018745422363
261236,4.267558574676514
261237,3.0039310455322266
261238,4.2321696281433105
261239,4.043215274810791
261256,4.485974311828613
261302,2.4722959995269775
261343,5.2410078048706055
261420,6.224827289581299
261526,3.6900792121887207
261746,4.057443141937256
261825,4.686041831970215
26196,5.294827938079834
262075,8.025394439697266
262200,4.919102191925049
262289,7.193116664886475
262431,7.261663913726807
262432,5.0879998207092285
262642,4.913731575012207
262643,4.974695682525635
262644,5.981288909912109
262645,6.061734676361084
262730,5.643836975097656
262949,10.0
262950,10.0
26297,2.0444576740264893
26298,4.539999961853027
26337,5.252072811126709
263517,5.756054401397705
263518,5.8093180656433105
26370,5.340242385864258
263760,4.925571918487549
263761,2.571693181991577
263762,2.2470204830169678
263763,2.177747964859009
263764,2.1692728996276855
263765,2.17154598236084
263766,2.229586362838745
263767,5.868715763092041
263947,9.110690116882324
26411,3.0057623386383057
264137,3.5383365154266357
264151,6.663525581359863
264152,7.008989334106445
2642,5.414205074310303
264211,3.379122257232666
264353,6.850739002227783
264354,7.012175559997559
2644,2.871891736984253
264457,3.908059597015381
264458,5.914382457733154
264462,3.6429712772369385
264463,3.632415771484375
26451,3.2733681201934814
26452,5.778467655181885
264522,2.374696731567383
264695,4.813968658447266
264696,5.191569805145264
26472,3.338183641433716
265035,6.187900066375732
265036,6.158599853515625
26513,2.8536956310272217
26540,2.8643908500671387
265643,8.221856117248535
265644,6.126140594482422
26723,5.112308979034424
26737,2.7149999141693115
26738,2.7300000190734863
26817,4.477118015289307
26836,5.809299945831299
26878,2.951873540878296
26879,3.0484189987182617
26880,2.774003267288208
26892,2.5144717693328857
26909,3.6271748542785645
26913,7.513000011444092
27007,3.8601508140563965
27008,3.8864829540252686
27016,3.6440088748931885
27128,3.5463740825653076
27212,8.79983901977539
27318,7.116130828857422
27319,5.824438571929932
27465,5.290372848510742
27524,4.552575588226318
27672,5.61485481262207
2773,5.185621738433838
27751,5.309026718139648
27896,3.7943544387817383
27902,3.6196398735046387
27904,3.95108962059021
279578,5.697491645812988
279592,2.828738212585449
27981,3.6366500854492188
27982,3.889087200164795
27983,4.251125812530518
280027,5.5970001220703125
280109,5.298334121704102
280110,5.297102451324463
280205,4.727331161499023
280225,5.726718902587891
280226,4.315935134887695
280296,5.985742092132568
280297,6.051607131958008
280391,5.2646918296813965
280392,5.501425266265869
280393,5.527897357940674
280481,5.709166526794434
280574,5.321028232574463
280690,7.152679920196533
280691,7.4293107986450195
280906,5.314362049102783
280927,5.723899841308594
281011,4.612033367156982
28106,4.688188552856445
281119,4.5409836769104
281179,10.0
281232,5.658905029296875
281277,2.8605332374572754
28131,3.1705493927001953
281318,5.783911228179932
281330,4.851364612579346
281331,5.398627758026123
281543,10.0
281557,8.807134628295898
281623,5.9898858070373535
28178,5.991610050201416
28192,3.189199924468994
28288,5.007853984832764
28307,3.2276017665863037
28323,2.927422046661377
28388,5.107600212097168
28682,3.5802359580993652
28683,2.523400068283081
28697,3.9456558227539062
290202,7.149456977844238
290291,6.6475043296813965
290319,8.76629638671875
290831,3.699582815170288
290832,3.847567081451416
290979,3.075730323791504
291148,5.904341697692871
29115,5.161879539489746
291154,3.2257230281829834
291160,10.0
291161,10.0
291378,6.86112117767334
291512,3.7035675048828125
291513,10.0
291596,4.440700054168701
291962,4.4081034660339355
2929,5.527829170227051
29314,2.8991377353668213
2935,1.8629000186920166
2939,5.189914703369141
29413,8.176109313964844
29415,5.146063327789307
29551,5.725301265716553
300010,4.313380718231201
30223,4.046888828277588
30244,5.076628684997559
30249,3.0914366245269775
30253,3.7039551734924316
30276,3.3736002445220947
30295,5.7745747566223145
30521,5.319296360015869
30709,9.519347190856934
30719,6.260616302490234
30784,10.0
30785,5.204117774963379
30786,3.0259292125701904
30909,7.217658519744873
30952,9.753350257873535
30964,4.596150875091553
30982,4.62315559387207
30983,4.630825042724609
31050,2.952584743499756
31110,3.7048532962799072
31148,2.9243109226226807
31193,9.652166366577148
31283,6.390833854675293
31316,3.133035182952881
31342,10.0
31343,10.0
31941,3.1171865463256836
32028,4.816382884979248
32029,4.955428123474121
32594,1.8494999408721924
32595,5.549035549163818
32713,2.898378372192383
33247,7.553599834442139
33248,7.412799835205078
33251,5.249327659606934
33506,3.505206823348999
33633,3.2438361644744873
33634,3.2300636768341064
33661,7.599227428436279
33716,5.023291110992432
33809,3.0649843215942383
33810,3.230548620223999
