cif_id,survive_h1
419595,0.0
419669,0.4375
419670,0.4375
419671,0.4375
419672,0.4375
419673,0.4375
419674,0.4375
419675,0.4375
419852,0.6
420126,0.421875
420334,0.1875
420337,0.1875
420338,0.1875
42037,0.0
420440,0.0
42062,0.0625
42063,0.5357142857142857
42064,0.0
420675,0.125
42068,0.36363636363636365
4207,0.0
421083,0.25
421130,0.4375
421131,0.4375
421209,0.4375
421210,0.2916666666666667
421252,0.28125
421259,0.125
421479,0.20833333333333334
421480,0.20833333333333334
421481,0.20833333333333334
421548,0.2916666666666667
421549,0.20833333333333334
422259,0.10833333333333334
423635,0.125
423831,0.375
424834,0.16666666666666666
424835,0.16666666666666666
424911,0.25
42499,0.0
425059,0.0
425113,0.0
425155,0.0
425207,0.25
425643,0.0
425657,0.6166666666666667
425658,0.0
425659,0.676923076923077
425660,0.0
425661,0.0
425779,0.9117647058823529
425780,0.9117647058823529
425864,0.625
425865,0.525
425923,0.0
426103,0.16666666666666666
426198,0.0625
426199,0.0
426263,0.0
426692,0.3148148148148148
426821,0.0
42697,0.425
427077,0.125
427088,0.0
427231,0.625
427232,0.9117647058823529
427233,0.9117647058823529
427234,0.9117647058823529
427235,0.9117647058823529
427287,0.0
427421,0.0
427426,0.3333333333333333
427432,0.0
428002,0.1
428102,0.0
428106,0.0
428177,0.0
428547,0.25
428737,0.14285714285714285
42890,0.5925925925925926
429404,0.6166666666666667
429405,0.6166666666666667
429406,0.6166666666666667
429407,0.6166666666666667
429881,0.16666666666666666
430184,0.0
430185,0.0
430357,0.0
430358,0.0
430359,0.0
430491,0.6354166666666666
430492,0.6145833333333334
430493,0.6145833333333334
430494,0.6145833333333334
430495,0.6145833333333334
430496,0.6145833333333334
430497,0.5833333333333334
430571,0.10833333333333334
430574,0.18055555555555555
430575,0.10833333333333334
430576,0.10833333333333334
430602,0.10833333333333334
430603,0.18055555555555555
430604,0.18055555555555555
431128,0.25
431129,0.0
431130,0.0
431131,0.0
431316,0.2727272727272727
431359,0.125
431367,0.46875
431368,0.46875
431369,0.0
431370,0.0
431573,0.46875
431620,0.3333333333333333
431621,0.08333333333333333
4317,0.0625
432026,0.16666666666666666
432318,0.4078014184397163
43235,0.6166666666666667
432590,0.25
432591,0.2727272727272727
432641,0.0
433222,0.0
433265,0.0
433266,0.0
433269,0.0
433270,0.0
433369,0.3
433456,0.0
433457,0.0
434036,0.0
434038,0.0
434728,0.0
434755,0.4166666666666667
43628,0.625
43630,0.625
43689,0.6166666666666667
43966,0.625
43987,0.0
43989,0.625
43992,0.625
44522,0.0
44781,0.0
44807,0.0
44810,0.25
44821,0.625
44822,0.625
44824,0.0
44830,0.0
44837,0.0
44879,0.0
44900,0.25
44901,0.0
44902,0.0
44907,1.4034090909090908
44998,0.625
44999,0.625
45310,1.037037037037037
45511,0.0
46025,0.0
46026,0.0
46027,0.0
47104,0.25
47143,0.21875
47144,0.21875
47145,0.25
47229,0.0
48106,0.3611111111111111
48128,0.0
48177,0.0
49625,0.0
49627,0.0
49646,0.625
50058,0.0625
5007,0.0
50153,0.0
50414,0.0
50421,0.125
50422,0.20833333333333334
50423,0.125
50577,0.0
50578,0.3
50612,0.25
50658,0.0
5089,0.0
50950,0.59375
50992,0.25
50993,0.0
51186,0.0
51188,0.0
51446,0.0
51754,0.0
51755,0.0
52234,0.0
52235,0.0
52236,0.0
52630,0.0
52726,0.0
52775,0.25
52803,0.625
52812,0.0
52813,0.0
52814,0.0
52815,0.625
53650,0.0
53671,0.0
53672,0.25
53677,0.625
53678,0.0
53818,0.0
53819,0.0
53820,0.0
53839,0.0
54244,0.625
54368,0.625
54394,0.25
54395,0.25
54396,0.625
54858,0.16666666666666666
55665,0.3888888888888889
56023,0.625
56443,0.5925925925925926
56444,0.5925925925925926
56445,0.5925925925925926
56481,0.0
57077,0.0
57383,0.25
57410,0.625
57411,0.625
57414,0.25
57415,0.25
58,0.125
59112,0.0
59243,0.125
59381,0.16666666666666666
59640,0.0625
59646,0.5
59647,0.3125
603169,0.0
60363,0.25
60382,0.0
60431,0.625
60432,0.625
60433,0.625
60434,0.625
604562,0.0
60774,0.16666666666666666
60843,0.0
60935,0.0
609869,0.0
609965,0.0
609966,0.0
61055,0.0
610783,0.0
610785,0.3333333333333333
61086,0.25
61087,0.25
61091,0.0
61203,0.0
61204,0.1
614665,0.20833333333333334
616316,0.0
616318,0.0
616785,0.0
616786,0.0
616793,0.0
6169,0.16666666666666666
62137,0.3333333333333333
62248,0.0
62300,0.125
62361,0.0
62532,0.0
62586,0.15625
6269,0.125
63018,0.041666666666666664
63201,0.0
636809,0.0
636880,1.4034090909090908
636886,0.5208333333333334
636906,0.25
636910,0.25
638,0.05
639886,0.0
639906,0.0
642174,0.0
642175,0.0
642176,0.0
642177,0.0
642182,0.7857142857142857
642216,0.625
642222,0.125
642223,0.0
642236,0.25
642242,0.0
642291,0.625
642294,0.25
642296,0.25
642302,0.0
642303,0.1111111111111111
642329,0.0
642345,0.0
642350,0.0
642353,0.625
642354,0.625
642370,1.4034090909090908
642371,1.0744047619047619
642372,0.25
642373,0.39285714285714285
642379,0.0
642380,0.0
64911,0.0
65025,0.375
65125,0.3333333333333333
65126,0.4444444444444444
65127,0.4444444444444444
65149,0.0
65175,0.3125
65176,0.3125
65177,0.4375
65260,0.125
65404,0.0
65445,0.5357142857142857
655673,0.16666666666666666
65643,0.1875
657596,0.625
657597,0.625
657598,0.25
657599,0.25
657600,0.25
65764,0.65625
658016,0.0
65930,0.4375
66007,0.0
660135,0.4230769230769231
660252,0.0
66940,0.0
66941,0.125
66942,0.125
66944,0.0
67226,0.25
67233,0.3611111111111111
67234,0.3611111111111111
67237,0.4444444444444444
67238,0.4444444444444444
67239,0.4444444444444444
67254,0.0
67264,0.0
67265,0.0
67275,0.0
67277,0.0
67359,0.25
67505,0.0
67535,0.0
67536,0.0
67702,0.16666666666666666
67703,0.16666666666666666
67887,0.0
67925,0.25
67981,0.0
67991,0.2857142857142857
68117,0.5416666666666666
68118,0.375
68427,0.0
68428,0.0
68463,0.125
68494,0.4
68653,0.25
68690,0.0
68924,0.125
69017,0.7857142857142857
69050,0.05555555555555555
69076,0.2708333333333333
69133,0.125
69189,0.0
69190,0.0
69221,0.0
69394,0.0
69622,0.0
69955,0.0
69956,0.0
69967,0.25
710094,0.0
71035,0.3888888888888889
71058,0.5
71085,0.16666666666666666
71238,0.20833333333333334
71277,0.1875
71431,0.20833333333333334
71488,0.0
71489,0.0
72098,0.0
72099,0.0
72100,0.08333333333333333
72101,0.0
72422,0.3611111111111111
72423,0.3611111111111111
72648,0.16666666666666666
72743,0.0
72840,0.16666666666666666
73200,0.25
73222,0.0
73223,0.125
73275,0.20833333333333334
73277,0.0
73339,0.0
73575,0.25
73709,0.0
73835,0.25
73836,0.25
74504,0.0
74525,0.0
74526,0.0
74863,0.25
74864,0.20833333333333334
74865,0.20833333333333334
74866,0.2916666666666667
74957,0.0
74958,0.0
75161,0.0
75164,0.4375
75178,0.0
75209,0.20833333333333334
75210,0.20833333333333334
75211,0.20833333333333334
75212,0.20833333333333334
75223,0.3333333333333333
75708,0.0
75709,0.0
75710,0.0
75711,0.0
75911,0.625
75912,0.625
75927,0.0
76180,1.037037037037037
76628,0.625
76944,0.0
77095,0.08333333333333333
77321,0.0
78059,0.25
78158,0.041666666666666664
78159,0.0625
78326,0.075
78364,0.125
78513,0.08333333333333333
78514,0.16666666666666666
78731,0.0
78790,0.0
78819,0.1
78836,0.2
78878,0.0
78938,0.0
79098,0.375
79426,0.08333333333333333
79427,0.08333333333333333
79537,0.0
79867,0.4375
80025,0.0
80026,0.0
80398,0.5
80472,0.625
80593,0.3333333333333333
81093,0.0
81249,0.4032258064516129
81857,0.0
8222,0.4107142857142857
8237,0.125
8262,0.125
8280,0.08333333333333333
82864,0.16666666666666666
83016,0.0
83379,0.375
83380,0.375
83652,0.3333333333333333
83826,0.125
83985,0.5
83986,0.625
84090,0.375
84092,0.16666666666666666
84240,0.3125
84448,0.6490384615384616
84449,0.5375
84638,0.0
84649,0.0
84763,0.0
84764,0.625
84973,0.0
85171,0.3055555555555556
853,0.125
85488,0.0
85614,0.65625
85713,0.06451612903225806
85714,0.16666666666666666
86184,0.3333333333333333
86458,0.20833333333333334
87408,0.26666666666666666
87409,0.08974358974358974
87413,0.0
87414,0.0
87596,0.25
87987,0.0
87988,0.0
87989,0.0
87990,0.0
87991,0.0
87992,0.625
88334,0.21428571428571427
88785,0.0
88833,0.0
89442,0.0
89535,0.25
89536,0.625
89617,0.0
89652,0.0
90147,0.08333333333333333
90148,0.42857142857142855
90149,0.42857142857142855
9082,0.425
90849,0.25
9105,0.08333333333333333
91113,0.1875
91810,0.1111111111111111
91843,0.0
92200,0.05
92238,1.037037037037037
92250,0.08333333333333333
92395,0.3125
92571,0.25
92708,0.4444444444444444
92842,0.25
92843,0.0
93086,0.25
93087,0.25
93259,0.25
93260,0.625
93421,0.9634831460674157
93486,0.25
94003,0.0
94005,0.0
94029,0.05555555555555555
94030,0.05555555555555555
94031,0.041666666666666664
94355,0.0
94359,0.0
94565,0.125
94893,0.125
94894,0.125
94895,0.125
94896,0.125
94897,0.25
9508,0.0
95248,0.0
95303,0.0
95379,0.34375
95407,0.16666666666666666
95606,0.25
95607,0.25
95649,0.125
95676,0.0
95939,0.0
95972,0.125
95980,0.16666666666666666
95981,0.16666666666666666
96224,0.08333333333333333
96509,0.125
96779,0.0
96780,0.0
96947,0.0
96948,0.0
96949,0.0
97658,0.14814814814814814
97659,0.18518518518518517
97660,0.1111111111111111
98140,0.5208333333333334
98263,0.1111111111111111
98265,0.1111111111111111
98615,0.0
98981,0.0
99161,0.25
9923,0.25
99395,0.25
99396,0.25
99397,0.25
99398,0.25
99399,0.25
99400,0.25
99401,0.25
99402,0.25
99403,0.25
99503,0.25
99517,0.0
9987,0.16666666666666666
